idno,gincdif,nuts2,eisced,eiscedf,eiscedm,domicil,n2_unrao25_2022,wkhtot,ipeqopt,inprdsc,ppltrst,trstprl,gndr,agea,cntry,marsts,chldhhe,uemp3m,mbtru,hinctnta,c_gini_2022,c_effectiveness_2022,n2_unrao25_2020,n2_unrao25_2021,c_gini_2020,c_gini_2021,c_effectiveness_2020,c_effectiveness_2021,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME
10958,1,HR03,2,1,1.0,3,5.9,40,1,1,5,0,1,74,HR,4,2,2,2,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11070,1,HR03,4,2,1.0,1,5.9,45,1,4,0,0,2,48,HR,66,6,1,1,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11112,3,HR03,4,4,3.0,4,5.9,60,3,4,6,2,1,31,HR,66,6,1,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11162,2,HR03,4,1,1.0,3,5.9,16,2,2,5,1,1,66,HR,66,6,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11220,1,HR03,3,1,1.0,3,5.9,40,1,1,1,8,1,71,HR,66,6,2,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11225,3,HR03,5,5,5.0,1,5.9,72,2,3,5,3,2,48,HR,66,6,1,3,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11228,2,HR03,3,1,1.0,3,5.9,40,2,0,6,3,1,79,HR,4,1,2,2,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11251,2,HR03,4,7,4.0,4,5.9,0,2,4,10,0,1,33,HR,6,2,1,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11329,2,HR03,3,1,2.0,3,5.9,40,5,2,4,8,2,54,HR,66,6,2,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11384,1,HR03,2,2,2.0,4,5.9,43,2,3,0,2,1,67,HR,66,1,1,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11387,2,HR03,7,4,5.0,2,5.9,40,3,2,9,1,2,52,HR,66,6,1,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11402,3,HR03,4,4,4.0,1,5.9,40,3,0,6,6,1,45,HR,6,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11413,2,HR03,2,1,1.0,4,5.9,666,2,1,4,0,2,63,HR,66,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11432,2,HR03,4,3,3.0,3,5.9,40,1,4,4,0,2,28,HR,66,6,2,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11452,4,HR03,7,7,7.0,1,5.9,40,4,2,6,2,2,39,HR,6,2,1,1,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11454,2,HR03,3,2,2.0,3,5.9,40,3,6,77,8,1,999,HR,1,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11499,2,HR03,4,3,2.0,4,5.9,50,8,88,88,0,1,999,HR,1,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11523,1,HR03,4,3,3.0,3,5.9,666,1,3,8,8,1,27,HR,6,2,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11530,1,HR03,7,3,4.0,3,5.9,40,1,1,0,0,2,32,HR,6,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11545,2,HR03,3,2,1.0,2,5.9,0,1,2,10,10,1,73,HR,66,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11570,8,HR03,2,88,1.0,3,5.9,40,2,2,3,2,2,86,HR,66,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11605,3,HR03,7,7,7.0,1,5.9,45,3,3,8,5,1,35,HR,3,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11635,2,HR03,7,4,4.0,1,5.9,666,4,1,6,2,1,79,HR,66,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11649,2,HR03,5,2,2.0,1,5.9,40,4,2,2,4,2,48,HR,6,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11702,1,HR03,7,3,4.0,4,5.9,40,1,3,0,4,2,999,HR,1,1,1,1,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11739,2,HR03,7,88,4.0,3,5.9,40,2,2,5,2,2,82,HR,66,1,2,3,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11783,2,HR03,3,3,4.0,2,5.9,50,2,3,5,4,1,65,HR,3,6,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11808,2,HR03,3,3,3.0,3,5.9,40,2,2,6,3,2,38,HR,66,6,1,3,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11810,2,HR03,2,2,1.0,3,5.9,777,2,0,3,5,2,999,HR,6,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11854,1,HR03,3,2,2.0,2,5.9,40,2,1,7,3,2,82,HR,4,1,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11885,1,HR03,4,2,2.0,2,5.9,68,1,3,5,10,1,75,HR,66,1,2,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11922,1,HR03,4,4,7.0,1,5.9,30,2,4,6,5,1,23,HR,6,2,2,3,9,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
11962,5,HR03,7,4,7.0,1,5.9,56,2,3,5,6,2,33,HR,66,6,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12069,1,HR03,4,3,4.0,1,5.9,52,1,2,7,2,2,42,HR,3,6,1,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12117,1,HR03,4,7,7.0,3,5.9,666,2,4,5,1,1,26,HR,6,2,2,3,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12123,2,HR03,7,4,4.0,3,5.9,40,4,3,5,4,2,50,HR,66,6,2,1,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12136,2,HR03,4,4,7.0,3,5.9,666,1,5,6,3,2,25,HR,6,2,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12174,2,HR03,4,3,3.0,4,5.9,40,3,2,0,2,1,31,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12214,2,HR03,2,1,1.0,4,5.9,666,2,0,7,2,2,73,HR,4,2,2,3,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12254,1,HR03,2,2,3.0,4,5.9,40,2,2,5,0,1,52,HR,6,2,1,3,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12380,2,HR03,4,88,4.0,4,5.9,40,1,2,0,88,2,41,HR,66,6,2,3,9,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12473,8,HR03,5,3,3.0,4,5.9,888,8,3,88,5,1,58,HR,1,1,1,1,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12485,2,HR03,1,1,1.0,1,5.9,40,3,3,5,5,2,80,HR,66,1,2,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12490,2,HR03,4,3,3.0,4,5.9,40,2,3,6,3,1,43,HR,66,6,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12508,4,HR03,4,3,2.0,4,5.9,60,3,2,6,4,1,60,HR,66,6,1,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12556,2,HR03,3,2,1.0,4,5.9,40,3,1,88,8,1,999,HR,1,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12589,2,HR03,3,3,1.0,4,5.9,72,2,2,3,0,2,26,HR,66,6,2,2,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12592,3,HR03,4,3,4.0,3,5.9,777,8,2,88,88,1,999,HR,6,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12606,2,HR03,6,4,4.0,4,5.9,666,1,3,3,5,2,23,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12756,8,HR03,6,3,88.0,4,5.9,40,8,88,6,88,2,999,HR,77,2,1,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12795,1,HR03,3,2,1.0,4,5.9,45,2,1,0,3,2,59,HR,4,6,1,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12890,2,HR03,4,3,3.0,3,5.9,40,1,3,6,5,2,46,HR,1,6,1,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12902,2,HR03,3,1,1.0,4,5.9,40,1,1,9,10,2,69,HR,4,6,2,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12910,2,HR03,4,4,4.0,3,5.9,40,3,2,0,4,1,40,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12946,2,HR03,3,1,1.0,2,5.9,0,2,2,6,0,2,74,HR,3,1,2,2,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12965,1,HR03,4,2,1.0,4,5.9,0,2,1,5,0,1,64,HR,66,1,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
12995,2,HR03,3,2,1.0,3,5.9,0,2,3,5,1,1,69,HR,66,1,2,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13017,2,HR03,3,2,2.0,4,5.9,8,2,3,5,0,1,22,HR,6,2,1,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13037,5,HR03,2,88,88.0,4,5.9,666,1,0,2,4,2,84,HR,1,6,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13039,2,HR03,4,2,2.0,3,5.9,40,4,1,5,1,2,78,HR,4,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13104,1,HR03,2,3,4.0,3,5.9,666,1,3,7,2,2,18,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13127,1,HR03,5,7,3.0,1,5.9,40,2,0,0,2,2,41,HR,66,6,8,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13156,2,HR03,4,2,2.0,4,5.9,40,2,1,5,0,1,76,HR,66,2,2,2,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13178,2,HR03,2,1,1.0,4,5.9,45,2,2,6,6,1,72,HR,66,6,2,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13185,1,HR03,3,3,4.0,4,5.9,40,1,4,6,0,1,31,HR,6,2,2,3,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13197,2,HR03,3,3,2.0,4,5.9,40,2,2,0,3,2,40,HR,3,6,2,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13261,1,HR03,4,3,1.0,2,5.9,40,4,3,4,5,1,69,HR,66,1,1,3,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13267,1,HR03,4,4,3.0,4,5.9,888,1,1,7,5,2,61,HR,4,6,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13303,1,HR03,6,3,4.0,3,5.9,40,2,4,4,0,2,27,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13318,1,HR03,5,4,7.0,4,5.9,45,1,2,5,1,2,29,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13325,2,HR03,7,77,2.0,1,5.9,80,1,1,5,5,2,51,HR,66,2,2,1,9,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13340,1,HR03,4,4,4.0,1,5.9,40,2,2,5,5,1,35,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13405,1,HR03,4,1,1.0,4,5.9,40,1,2,5,5,1,62,HR,66,1,1,3,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13426,1,HR03,4,3,1.0,4,5.9,5,1,4,7,2,2,60,HR,66,6,2,2,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13432,3,HR03,3,88,88.0,3,5.9,888,1,4,0,2,2,18,HR,6,2,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13455,3,HR03,7,7,7.0,4,5.9,40,2,4,8,8,2,77,HR,66,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13484,2,HR03,4,5,4.0,1,5.9,666,3,3,5,0,2,20,HR,6,2,2,3,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13486,2,HR03,5,88,2.0,4,5.9,40,2,2,4,1,1,61,HR,66,6,2,1,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13552,3,HR03,3,3,3.0,3,5.9,60,1,3,5,2,1,43,HR,66,6,1,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13592,2,HR03,4,7,7.0,1,5.9,666,1,4,5,0,2,18,HR,6,2,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13619,5,HR03,4,2,2.0,3,5.9,40,2,3,5,1,2,61,HR,66,6,1,2,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13628,1,HR03,4,2,2.0,3,5.9,40,1,4,0,1,2,999,HR,1,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13632,2,HR03,4,4,4.0,3,5.9,76,3,4,4,1,2,51,HR,66,6,2,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13711,3,HR03,7,7,4.0,3,5.9,40,1,4,6,6,2,47,HR,66,6,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13809,4,HR03,7,4,4.0,3,5.9,0,1,6,8,2,1,63,HR,66,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13815,5,HR03,1,2,2.0,3,5.9,45,2,1,3,7,1,82,HR,66,1,2,2,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13886,2,HR03,7,3,2.0,4,5.9,666,8,4,6,2,2,71,HR,2,1,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
13913,2,HR03,4,7,2.0,3,5.9,50,2,4,3,0,1,69,HR,66,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14006,2,HR03,4,7,7.0,1,5.9,666,1,3,5,2,2,20,HR,6,2,2,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14020,2,HR03,3,2,2.0,4,5.9,45,2,4,0,3,1,66,HR,66,1,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14123,1,HR03,3,3,4.0,4,5.9,40,1,1,0,0,2,27,HR,6,2,1,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14169,4,HR03,7,4,4.0,3,5.9,666,1,4,6,5,2,34,HR,66,6,2,3,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14175,5,HR03,7,3,2.0,4,5.9,40,1,3,8,2,1,35,HR,3,6,1,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14188,1,HR03,6,77,2.0,3,5.9,60,1,3,10,3,2,70,HR,66,6,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14304,2,HR03,4,2,1.0,3,5.9,40,2,5,8,5,1,59,HR,1,1,1,2,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14352,4,HR03,4,3,3.0,3,5.9,40,2,3,3,3,1,20,HR,6,2,2,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14367,1,HR03,4,7,4.0,3,5.9,40,4,2,88,5,2,999,HR,6,2,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14388,1,HR03,7,1,1.0,3,5.9,50,1,0,10,5,1,86,HR,66,2,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14395,2,HR03,2,2,2.0,3,5.9,40,1,2,2,0,1,65,HR,66,1,1,3,5,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14399,1,HR03,7,7,4.0,1,5.9,42,2,3,6,7,2,45,HR,6,6,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14433,5,HR03,3,1,1.0,1,5.9,888,1,0,4,5,2,64,HR,66,6,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14468,2,HR03,7,7,4.0,1,5.9,20,2,3,5,5,2,22,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14472,1,HR03,7,77,77.0,4,5.9,40,1,2,5,2,1,40,HR,1,1,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14491,1,HR03,4,3,4.0,3,5.9,40,3,3,5,0,1,30,HR,6,2,2,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14500,2,HR03,3,2,3.0,1,5.9,40,3,1,5,3,2,20,HR,6,2,1,3,3,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14514,2,HR03,4,2,2.0,3,5.9,40,1,1,6,4,1,40,HR,66,6,1,1,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14544,2,HR03,5,4,2.0,3,5.9,20,1,2,5,2,2,35,HR,66,6,1,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14548,1,HR03,4,2,3.0,3,5.9,777,1,4,8,3,1,999,HR,1,1,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14575,4,HR03,3,2,2.0,1,5.9,55,1,2,2,4,1,62,HR,66,6,2,2,2,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14639,2,HR03,4,88,88.0,1,5.9,40,2,3,3,0,2,45,HR,66,6,1,2,7,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14738,1,HR03,3,3,1.0,1,5.9,60,1,2,6,0,1,54,HR,66,6,1,1,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14745,2,HR03,2,2,2.0,3,5.9,1,1,3,8,7,1,84,HR,66,1,2,2,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14792,3,HR03,4,5,4.0,1,5.9,666,1,3,5,4,2,19,HR,6,2,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14801,2,HR03,2,1,1.0,4,5.9,40,2,1,0,7,2,66,HR,66,1,2,3,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14829,2,HR03,4,4,2.0,4,5.9,40,1,2,5,2,2,68,HR,1,1,2,2,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14843,2,HR03,4,1,1.0,4,5.9,0,2,4,7,5,1,50,HR,66,6,2,1,9,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14854,2,HR03,7,2,4.0,4,5.9,45,4,4,5,5,2,33,HR,6,2,1,3,1,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14864,1,HR03,6,4,7.0,3,5.9,40,1,4,0,6,2,36,HR,66,6,1,1,9,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14940,4,HR03,3,3,3.0,4,5.9,45,3,3,5,7,1,48,HR,6,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14962,2,HR03,7,3,3.0,4,5.9,40,3,2,8,3,1,30,HR,6,2,1,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14981,1,HR03,7,7,6.0,3,5.9,45,3,3,3,0,2,31,HR,66,6,1,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
14996,1,HR03,5,1,1.0,4,5.9,40,1,3,8,8,1,75,HR,4,1,2,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15015,1,HR03,2,1,1.0,3,5.9,666,1,2,9,10,2,79,HR,4,1,2,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15078,2,HR03,4,88,1.0,4,5.9,40,1,1,0,1,2,79,HR,4,1,2,2,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15106,1,HR03,7,5,4.0,3,5.9,72,1,3,3,0,2,42,HR,66,1,2,3,8,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15334,2,HR03,4,3,3.0,4,5.9,666,1,3,7,0,2,50,HR,6,2,2,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15384,4,HR03,3,2,88.0,3,5.9,888,3,1,10,0,1,63,HR,77,1,7,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15424,1,HR03,4,3,2.0,1,5.9,40,3,1,5,4,1,56,HR,66,6,1,3,6,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15443,2,HR03,4,1,1.0,4,5.9,40,2,88,88,2,1,999,HR,1,1,2,2,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15461,2,HR03,7,4,4.0,4,5.9,45,1,0,10,1,2,58,HR,66,2,1,3,77,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15472,2,HR03,5,4,4.0,3,5.9,40,4,1,7,2,2,64,HR,4,1,2,3,88,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
15501,4,HR03,4,1,1.0,4,5.9,50,1,4,5,2,2,77,HR,66,1,2,3,4,28.5,0.58165103,6.9,8.3,28.3,29.2,0.4250238,0.553089,-0.94,-1.374772,-0.505228
