idno,gincdif,nuts2,wkhtot,agea,cntry,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME,inc_redist,resp_ed,fath_ed,moth_ed,educ_mob_father,educ_mob_mother,educ_mob_avg,educ_mob_avg_category,EQI,domicile,unemp_nuts2,equality_importance,social_ties,gen_trust,gov_trust,income_decile,gender,union_member,child_ever,marital_status,unemp_ever,cntry_name,educ_mob_avg_bins
19301,3,FR10,31.0,57,Germany,0.002,-0.26238,0.26638,2,4.0,3.0,3.0,7.0,7.0,7.0,2,2,1.0,3,2,2,2,2.0,4,0,1.0,0.0,0.0,1.0,Germany,Moderate
19310,1,FRI1,,64,Germany,0.68,0.441509,0.918491,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,4.0,2,2,1,2,1.0,3,0,0.0,1.0,,1.0,Germany,High
19316,2,FRG0,37.0,48,Germany,0.722,0.5200119999999999,0.923988,1,4.0,3.0,4.0,7.0,6.0,6.5,2,3,3.0,2,1,2,3,1.0,5,1,0.0,,,1.0,Germany,Moderate
19327,1,FRL0,0.0,30,Germany,0.323,0.107369,0.538631,1,6.0,0.0,0.0,12.0,12.0,12.0,2,2,1.0,2,1,2,2,3.0,2,1,0.0,0.0,0.0,1.0,Germany,Very High
19331,3,FRH0,25.0,48,Germany,0.873,0.618133,1.127867,2,4.0,6.0,5.0,4.0,5.0,4.5,1,3,4.0,2,1,3,2,2.0,5,0,0.0,,2.0,0.0,Germany,Low
19345,1,FR10,45.0,73,Germany,0.002,-0.26238,0.26638,1,0.0,0.0,1.0,6.0,5.0,5.5,1,2,3.0,3,1,1,2,2.0,7,1,0.0,1.0,,1.0,Germany,Low
19346,1,FRD2,20.0,84,Germany,0.443,0.197622,0.688378,1,0.0,0.0,0.0,6.0,6.0,6.0,0,3,3.0,2,1,2,1,2.0,1,1,0.0,1.0,3.0,0.0,Germany,Low
19370,1,FRJ1,35.0,52,Germany,0.241,0.001244,0.480756,1,3.0,2.0,0.0,7.0,9.0,8.0,2,2,3.0,3,1,4,3,2.0,5,1,0.0,,0.0,1.0,Germany,High
19383,5,FRE2,35.0,37,Germany,0.209,-0.020839,0.438839,3,5.0,4.0,6.0,7.0,5.0,6.0,0,2,4.0,3,1,4,3,2.0,10,1,0.0,,,1.0,Germany,Low
19386,2,FRI1,39.0,80,Germany,0.68,0.441509,0.918491,1,3.0,0.0,0.0,9.0,9.0,9.0,2,3,5.0,2,1,4,2,3.0,9,0,0.0,1.0,,0.0,Germany,Very High
19387,2,FRL0,50.0,54,Germany,0.323,0.107369,0.538631,1,0.0,0.0,0.0,6.0,6.0,6.0,0,2,3.0,2,1,2,3,2.0,2,0,0.0,1.0,3.0,0.0,Germany,Low
19391,2,FRG0,38.0,40,Germany,0.722,0.5200119999999999,0.923988,1,2.0,2.0,0.0,6.0,8.0,7.0,2,3,3.0,2,1,2,1,0.0,9,0,0.0,,,0.0,Germany,Moderate
19407,2,FRJ1,70.0,58,Germany,0.241,0.001244,0.480756,1,1.0,0.0,0.0,7.0,7.0,7.0,2,2,5.0,3,2,3,0,0.0,,0,0.0,,,0.0,Germany,Moderate
19426,1,FRI2,39.0,34,Germany,0.586,0.34909,0.82291,1,5.0,2.0,2.0,9.0,9.0,9.0,2,3,4.0,2,1,3,3,2.0,5,0,0.0,0.0,0.0,1.0,Germany,Very High
19431,2,FRF2,24.0,67,Germany,0.45,0.176591,0.723409,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,2.0,3,2,1,0,2.0,,1,0.0,1.0,,1.0,Germany,High
19432,2,FR10,30.0,81,Germany,0.002,-0.26238,0.26638,1,0.0,0.0,0.0,6.0,6.0,6.0,0,2,1.0,3,1,3,1,1.0,3,0,0.0,1.0,1.0,0.0,Germany,Low
19450,2,FR10,35.0,60,Germany,0.002,-0.26238,0.26638,1,3.0,0.0,4.0,9.0,5.0,7.0,2,2,1.0,3,1,4,2,2.0,6,0,0.0,,0.0,1.0,Germany,Moderate
19465,3,FRG0,,72,Germany,0.722,0.5200119999999999,0.923988,2,4.0,4.0,1.0,6.0,9.0,7.5,2,3,3.0,2,2,4,3,3.0,2,1,0.0,0.0,0.0,0.0,Germany,High
19481,1,FRE2,45.0,63,Germany,0.209,-0.020839,0.438839,1,2.0,0.0,0.0,8.0,8.0,8.0,2,2,3.0,3,1,5,0,1.0,2,0,0.0,0.0,0.0,0.0,Germany,High
19522,2,FRI1,30.0,45,Germany,0.68,0.441509,0.918491,1,3.0,6.0,6.0,3.0,3.0,3.0,1,3,3.0,2,1,2,3,2.0,2,0,0.0,,2.0,1.0,Germany,Low
19529,4,FRF3,50.0,49,Germany,0.392,0.206338,0.577662,3,6.0,0.0,0.0,12.0,12.0,12.0,2,3,2.0,2,1,5,3,3.0,4,0,0.0,,1.0,0.0,Germany,Very High
19535,2,FRJ2,55.0,35,Germany,0.584,0.325695,0.842305,1,2.0,2.0,2.0,6.0,6.0,6.0,0,3,4.0,2,1,2,0,1.0,7,0,0.0,,,1.0,Germany,Low
19544,2,FRD1,35.0,56,Germany,0.645,0.40403,0.88597,1,0.0,0.0,0.0,6.0,6.0,6.0,0,3,5.0,2,1,4,1,1.0,7,0,0.0,1.0,,0.0,Germany,Low
19553,2,FRE2,30.0,59,Germany,0.209,-0.020839,0.438839,1,3.0,0.0,0.0,9.0,9.0,9.0,2,2,4.0,3,1,4,2,2.0,,1,0.0,1.0,,0.0,Germany,Very High
19556,1,FRE1,39.0,51,Germany,0.284,0.01773,0.55027,1,2.0,0.0,0.0,8.0,8.0,8.0,2,2,4.0,3,1,2,2,1.0,5,0,0.0,,,0.0,Germany,High
19565,4,FRC2,35.0,50,Germany,0.397,0.137054,0.656946,3,3.0,0.0,0.0,9.0,9.0,9.0,2,3,3.0,2,1,2,1,2.0,10,1,0.0,,,0.0,Germany,Very High
19569,1,FRJ2,20.0,53,Germany,0.584,0.325695,0.842305,1,5.0,3.0,2.0,8.0,9.0,8.5,2,3,4.0,2,1,4,3,3.0,10,1,0.0,1.0,,1.0,Germany,High
19586,2,FR10,50.0,38,Germany,0.002,-0.26238,0.26638,1,3.0,2.0,3.0,7.0,6.0,6.5,2,2,1.0,3,1,4,2,2.0,9,0,0.0,,,1.0,Germany,Moderate
19596,2,FRI2,25.0,82,Germany,0.586,0.34909,0.82291,1,3.0,0.0,0.0,9.0,9.0,9.0,2,3,4.0,2,1,2,2,2.0,6,1,0.0,1.0,,0.0,Germany,Very High
19605,2,FRC1,38.0,30,Germany,0.411,0.190468,0.631532,1,4.0,2.0,0.0,8.0,10.0,9.0,2,3,1.0,2,1,2,2,3.0,6,1,0.0,0.0,0.0,0.0,Germany,Very High
19619,4,FRD2,37.0,29,Germany,0.443,0.197622,0.688378,3,4.0,0.0,4.0,10.0,6.0,8.0,2,3,1.0,2,1,4,0,1.0,4,0,0.0,0.0,0.0,0.0,Germany,High
19637,1,FRK2,45.0,42,Germany,0.423,0.169645,0.676355,1,6.0,6.0,5.0,6.0,7.0,6.5,2,3,4.0,2,2,4,2,3.0,9,0,0.0,,,0.0,Germany,Moderate
19641,1,FRI1,55.0,35,Germany,0.68,0.441509,0.918491,1,5.0,3.0,3.0,8.0,8.0,8.0,2,3,3.0,2,1,2,2,1.0,2,1,0.0,0.0,2.0,1.0,Germany,High
19665,2,FRJ1,40.0,62,Germany,0.241,0.001244,0.480756,1,3.0,1.0,1.0,8.0,8.0,8.0,2,2,4.0,3,2,3,2,2.0,9,1,0.0,1.0,,0.0,Germany,High
19675,2,FRC2,35.0,54,Germany,0.397,0.137054,0.656946,1,0.0,3.0,0.0,3.0,6.0,4.5,1,3,4.0,2,1,3,2,2.0,2,1,0.0,1.0,2.0,0.0,Germany,Low
19686,1,FR10,38.0,74,Germany,0.002,-0.26238,0.26638,1,0.0,2.0,0.0,4.0,6.0,5.0,1,2,1.0,3,1,5,2,2.0,3,0,0.0,1.0,,1.0,Germany,Low
19704,1,FRI1,50.0,77,Germany,0.68,0.441509,0.918491,1,1.0,0.0,0.0,7.0,7.0,7.0,2,3,4.0,2,1,1,2,2.0,8,1,0.0,,,0.0,Germany,Moderate
19716,1,FRG0,30.0,38,Germany,0.722,0.5200119999999999,0.923988,1,2.0,2.0,6.0,6.0,2.0,4.0,1,3,4.0,2,1,4,2,2.0,4,1,0.0,,0.0,1.0,Germany,Low
19741,4,FRF1,60.0,45,Germany,0.618,0.328916,0.907084,3,6.0,2.0,3.0,10.0,9.0,9.5,2,3,3.0,2,2,3,3,3.0,10,0,0.0,,,0.0,Germany,Very High
19765,2,FR10,35.0,68,Germany,0.002,-0.26238,0.26638,1,2.0,0.0,0.0,8.0,8.0,8.0,2,2,2.0,3,1,1,2,2.0,5,0,0.0,1.0,3.0,0.0,Germany,High
19773,4,FRF3,43.0,28,Germany,0.392,0.206338,0.577662,3,3.0,4.0,5.0,5.0,4.0,4.5,1,3,2.0,2,1,4,3,3.0,10,0,0.0,0.0,0.0,1.0,Germany,Low
19779,4,FRG0,,68,Germany,0.722,0.5200119999999999,0.923988,3,0.0,0.0,0.0,6.0,6.0,6.0,0,3,3.0,2,1,2,2,1.0,,1,0.0,1.0,,0.0,Germany,Low
19783,1,FR10,40.0,71,Germany,0.002,-0.26238,0.26638,1,3.0,0.0,0.0,9.0,9.0,9.0,2,2,1.0,3,1,3,2,1.0,10,0,0.0,1.0,3.0,0.0,Germany,Very High
19817,2,FRH0,36.0,72,Germany,0.873,0.618133,1.127867,1,2.0,0.0,1.0,8.0,7.0,7.5,2,3,1.0,2,1,,2,2.0,4,1,0.0,0.0,0.0,0.0,Germany,High
19818,2,FRJ1,40.0,69,Germany,0.241,0.001244,0.480756,1,5.0,2.0,4.0,9.0,7.0,8.0,2,2,2.0,3,2,4,3,2.0,9,1,0.0,1.0,,0.0,Germany,High
19827,1,FRL0,,69,Germany,0.323,0.107369,0.538631,1,3.0,3.0,3.0,6.0,6.0,6.0,0,2,1.0,2,1,3,3,0.0,2,1,0.0,1.0,3.0,0.0,Germany,Low
19830,3,FRE2,35.0,66,Germany,0.209,-0.020839,0.438839,2,0.0,0.0,0.0,6.0,6.0,6.0,0,2,3.0,3,1,1,1,0.0,,1,0.0,1.0,3.0,0.0,Germany,Low
19844,2,FRJ1,60.0,58,Germany,0.241,0.001244,0.480756,1,4.0,2.0,0.0,8.0,10.0,9.0,2,2,4.0,3,1,4,2,2.0,10,1,0.0,1.0,2.0,0.0,Germany,Very High
19849,4,FR10,12.0,57,Germany,0.002,-0.26238,0.26638,3,5.0,2.0,1.0,9.0,10.0,9.5,2,2,2.0,3,1,4,2,2.0,,1,0.0,,,0.0,Germany,Very High
19862,1,FRE2,50.0,43,Germany,0.209,-0.020839,0.438839,1,6.0,4.0,3.0,8.0,9.0,8.5,2,2,2.0,3,1,4,3,2.0,10,0,0.0,,,1.0,Germany,High
19938,3,FR10,42.0,75,Germany,0.002,-0.26238,0.26638,2,4.0,1.0,1.0,9.0,9.0,9.0,2,2,3.0,3,1,5,3,2.0,8,1,0.0,1.0,3.0,0.0,Germany,Very High
19943,2,FRK2,39.0,52,Germany,0.423,0.169645,0.676355,1,3.0,2.0,1.0,7.0,8.0,7.5,2,3,4.0,2,2,2,2,1.0,10,0,0.0,,,0.0,Germany,High
19944,1,FRI3,39.0,55,Germany,0.598,0.381118,0.814882,1,3.0,0.0,0.0,9.0,9.0,9.0,2,3,3.0,2,1,4,2,3.0,,1,0.0,,0.0,1.0,Germany,Very High
19956,2,FRJ2,94.0,83,Germany,0.584,0.325695,0.842305,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,3.0,2,3,1,3,2.0,2,0,0.0,1.0,,0.0,Germany,High
19968,1,FRJ2,41.0,51,Germany,0.584,0.325695,0.842305,1,5.0,0.0,1.0,11.0,10.0,10.5,2,3,4.0,2,2,1,2,2.0,9,1,0.0,,,1.0,Germany,Very High
20044,5,FRJ2,40.0,49,Germany,0.584,0.325695,0.842305,3,6.0,5.0,4.0,7.0,8.0,7.5,2,3,4.0,2,2,5,3,0.0,7,0,0.0,1.0,2.0,1.0,Germany,High
20065,1,FRG0,40.0,72,Germany,0.722,0.5200119999999999,0.923988,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,3.0,2,1,1,0,0.0,1,1,0.0,1.0,2.0,0.0,Germany,High
20092,2,FRJ2,43.0,55,Germany,0.584,0.325695,0.842305,1,2.0,2.0,3.0,6.0,5.0,5.5,1,3,3.0,2,2,3,1,2.0,7,0,0.0,,,0.0,Germany,Low
20138,1,FRD1,35.0,28,Germany,0.645,0.40403,0.88597,1,5.0,0.0,3.0,11.0,8.0,9.5,2,3,3.0,2,1,3,2,1.0,7,1,0.0,,2.0,1.0,Germany,Very High
20146,3,FRK2,30.0,40,Germany,0.423,0.169645,0.676355,2,6.0,4.0,4.0,8.0,8.0,8.0,2,3,4.0,2,1,3,3,2.0,9,1,0.0,0.0,,1.0,Germany,High
20149,1,FRI2,50.0,65,Germany,0.586,0.34909,0.82291,1,1.0,0.0,0.0,7.0,7.0,7.0,2,3,3.0,2,2,3,2,1.0,6,1,0.0,1.0,,0.0,Germany,Moderate
20157,1,FRB0,80.0,31,Germany,0.6,0.417752,0.7822479999999999,1,2.0,2.0,3.0,6.0,5.0,5.5,1,3,4.0,2,1,3,1,1.0,10,0,0.0,,,1.0,Germany,Low
20165,2,FR10,35.0,72,Germany,0.002,-0.26238,0.26638,1,6.0,6.0,6.0,6.0,6.0,6.0,0,2,2.0,3,2,4,3,,8,1,0.0,1.0,3.0,0.0,Germany,Low
20176,1,FRC1,45.0,36,Germany,0.411,0.190468,0.631532,1,0.0,2.0,0.0,4.0,6.0,5.0,1,3,4.0,2,1,1,0,0.0,3,0,0.0,,,1.0,Germany,Low
20180,2,FRF2,42.0,55,Germany,0.45,0.176591,0.723409,1,3.0,0.0,0.0,9.0,9.0,9.0,2,3,4.0,3,1,3,3,3.0,9,1,0.0,1.0,0.0,0.0,Germany,Very High
20188,1,FRJ2,35.0,42,Germany,0.584,0.325695,0.842305,1,4.0,2.0,2.0,8.0,8.0,8.0,2,3,4.0,2,1,3,2,2.0,3,1,0.0,0.0,0.0,0.0,Germany,High
20222,2,FRL0,24.0,54,Germany,0.323,0.107369,0.538631,1,3.0,0.0,0.0,9.0,9.0,9.0,2,2,3.0,2,1,2,2,3.0,2,1,0.0,1.0,,1.0,Germany,Very High
20235,2,FRK2,40.0,73,Germany,0.423,0.169645,0.676355,1,6.0,5.0,4.0,7.0,8.0,7.5,2,3,4.0,2,1,5,3,3.0,10,1,0.0,1.0,,0.0,Germany,High
20262,2,FRI1,40.0,64,Germany,0.68,0.441509,0.918491,1,3.0,1.0,2.0,8.0,7.0,7.5,2,3,4.0,2,2,4,2,2.0,7,1,0.0,1.0,,1.0,Germany,High
20266,2,FRL0,20.0,66,Germany,0.323,0.107369,0.538631,1,2.0,0.0,0.0,8.0,8.0,8.0,2,2,4.0,2,2,1,1,3.0,6,1,0.0,1.0,,1.0,Germany,High
20280,2,FRF1,40.0,30,Germany,0.618,0.328916,0.907084,1,6.0,6.0,6.0,6.0,6.0,6.0,0,3,1.0,2,1,5,3,3.0,9,1,0.0,,,1.0,Germany,Low
20290,4,FRK2,50.0,46,Germany,0.423,0.169645,0.676355,3,6.0,1.0,0.0,11.0,12.0,11.5,2,3,3.0,2,1,4,3,3.0,10,1,0.0,,1.0,0.0,Germany,Very High
20306,2,FRK2,18.0,56,Germany,0.423,0.169645,0.676355,1,6.0,5.0,0.0,7.0,12.0,9.5,2,3,3.0,2,1,5,2,3.0,10,0,0.0,1.0,,0.0,Germany,Very High
20312,4,FR10,50.0,38,Germany,0.002,-0.26238,0.26638,3,6.0,1.0,0.0,11.0,12.0,11.5,2,2,2.0,3,2,4,2,2.0,10,1,0.0,0.0,,1.0,Germany,Very High
20315,1,FRK1,45.0,75,Germany,0.482,0.248604,0.7153959999999999,1,2.0,0.0,1.0,8.0,7.0,7.5,2,3,4.0,2,1,4,2,3.0,1,0,0.0,0.0,0.0,0.0,Germany,High
20327,5,FR10,40.0,40,Germany,0.002,-0.26238,0.26638,3,6.0,3.0,6.0,9.0,6.0,7.5,2,2,2.0,3,2,4,3,3.0,10,0,0.0,,,0.0,Germany,High
20337,4,FRG0,35.0,46,Germany,0.722,0.5200119999999999,0.923988,3,5.0,3.0,3.0,8.0,8.0,8.0,2,3,1.0,2,1,2,2,2.0,10,1,0.0,,0.0,0.0,Germany,High
20338,4,FR10,60.0,47,Germany,0.002,-0.26238,0.26638,3,6.0,6.0,5.0,6.0,7.0,6.5,2,2,2.0,3,2,1,1,3.0,10,0,0.0,0.0,,1.0,Germany,Moderate
20346,3,FRK2,50.0,50,Germany,0.423,0.169645,0.676355,2,6.0,2.0,1.0,10.0,11.0,10.5,2,3,2.0,2,1,2,2,3.0,10,0,0.0,,,0.0,Germany,Very High
20356,1,FRE1,50.0,44,Germany,0.284,0.01773,0.55027,1,5.0,2.0,2.0,9.0,9.0,9.0,2,2,2.0,3,1,2,2,1.0,5,1,0.0,,2.0,0.0,Germany,Very High
20371,1,FR10,50.0,37,Germany,0.002,-0.26238,0.26638,1,6.0,6.0,3.0,6.0,9.0,7.5,2,2,2.0,3,2,2,2,2.0,,0,0.0,0.0,,1.0,Germany,High
20373,4,FR10,45.0,44,Germany,0.002,-0.26238,0.26638,3,4.0,2.0,2.0,8.0,8.0,8.0,2,2,2.0,3,1,4,2,2.0,7,0,0.0,0.0,0.0,0.0,Germany,High
20380,2,FRG0,31.0,41,Germany,0.722,0.5200119999999999,0.923988,1,5.0,0.0,3.0,11.0,8.0,9.5,2,3,3.0,2,1,5,3,3.0,4,1,0.0,,2.0,0.0,Germany,Very High
20393,2,FRG0,35.0,72,Germany,0.722,0.5200119999999999,0.923988,1,0.0,0.0,0.0,6.0,6.0,6.0,0,3,3.0,2,2,2,2,2.0,7,0,0.0,1.0,,0.0,Germany,Low
20395,2,FR10,30.0,36,Germany,0.002,-0.26238,0.26638,1,3.0,0.0,0.0,9.0,9.0,9.0,2,2,2.0,3,1,3,1,2.0,4,1,0.0,,,0.0,Germany,Very High
20399,1,FRE1,,69,Germany,0.284,0.01773,0.55027,1,0.0,0.0,0.0,6.0,6.0,6.0,0,2,3.0,3,2,2,2,1.0,2,1,0.0,1.0,3.0,0.0,Germany,Low
20411,2,FRI2,45.0,69,Germany,0.586,0.34909,0.82291,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,3.0,2,2,2,2,2.0,6,1,0.0,1.0,,0.0,Germany,High
20419,1,FRB0,38.0,41,Germany,0.6,0.417752,0.7822479999999999,1,6.0,0.0,3.0,12.0,9.0,10.5,2,3,3.0,2,1,3,3,1.0,7,0,0.0,,,1.0,Germany,Very High
20421,3,FRF2,35.0,51,Germany,0.45,0.176591,0.723409,2,6.0,0.0,0.0,12.0,12.0,12.0,2,3,3.0,3,3,3,2,2.0,6,0,0.0,0.0,0.0,1.0,Germany,Very High
20426,1,FRG0,39.0,44,Germany,0.722,0.5200119999999999,0.923988,1,2.0,2.0,2.0,6.0,6.0,6.0,0,3,5.0,2,2,5,3,2.0,8,0,0.0,,0.0,0.0,Germany,Low
20432,3,FRK2,8.0,59,Germany,0.423,0.169645,0.676355,2,2.0,0.0,0.0,8.0,8.0,8.0,2,3,4.0,2,2,4,2,1.0,8,0,0.0,1.0,,1.0,Germany,High
20433,3,FRD2,35.0,68,Germany,0.443,0.197622,0.688378,2,0.0,0.0,0.0,6.0,6.0,6.0,0,3,1.0,2,1,1,1,1.0,1,1,0.0,0.0,0.0,1.0,Germany,Low
20434,1,FRE1,40.0,55,Germany,0.284,0.01773,0.55027,1,0.0,1.0,0.0,5.0,6.0,5.5,1,2,4.0,3,1,5,1,1.0,7,1,0.0,1.0,0.0,1.0,Germany,Low
20439,1,FRE2,50.0,69,Germany,0.209,-0.020839,0.438839,1,4.0,0.0,0.0,10.0,10.0,10.0,2,2,2.0,3,1,0,2,0.0,6,1,0.0,1.0,,0.0,Germany,Very High
20448,1,FRB0,35.0,80,Germany,0.6,0.417752,0.7822479999999999,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,3.0,2,1,3,1,1.0,3,1,0.0,1.0,3.0,0.0,Germany,High
20455,1,FRH0,35.0,33,Germany,0.873,0.618133,1.127867,1,3.0,3.0,1.0,6.0,8.0,7.0,2,3,2.0,2,1,1,3,2.0,9,0,0.0,,,0.0,Germany,Moderate
20463,2,FRD2,36.0,77,Germany,0.443,0.197622,0.688378,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,3.0,2,2,3,2,3.0,10,0,0.0,0.0,,0.0,Germany,High
20491,1,FRL0,45.0,46,Germany,0.323,0.107369,0.538631,1,6.0,4.0,4.0,8.0,8.0,8.0,2,2,2.0,2,1,3,3,3.0,10,0,0.0,,0.0,0.0,Germany,High
20494,1,FRI3,55.0,50,Germany,0.598,0.381118,0.814882,1,2.0,0.0,0.0,8.0,8.0,8.0,2,3,2.0,2,1,3,0,2.0,2,1,0.0,,2.0,0.0,Germany,High
20503,1,FRL0,41.0,64,Germany,0.323,0.107369,0.538631,1,4.0,4.0,2.0,6.0,8.0,7.0,2,2,4.0,2,1,2,2,0.0,7,1,0.0,1.0,,0.0,Germany,Moderate
20510,4,FRG0,8.0,30,Germany,0.722,0.5200119999999999,0.923988,3,5.0,0.0,0.0,11.0,11.0,11.0,2,3,3.0,2,1,2,3,2.0,1,1,0.0,,0.0,1.0,Germany,Very High
20541,1,FRB0,35.0,30,Germany,0.6,0.417752,0.7822479999999999,1,3.0,0.0,0.0,9.0,9.0,9.0,2,3,3.0,2,1,1,3,2.0,2,1,0.0,0.0,0.0,0.0,Germany,Very High
20568,2,FRH0,39.0,38,Germany,0.873,0.618133,1.127867,1,6.0,4.0,6.0,8.0,6.0,7.0,2,3,2.0,2,1,3,2,2.0,7,0,0.0,,,0.0,Germany,Moderate
20576,1,FRK2,50.0,60,Germany,0.423,0.169645,0.676355,1,0.0,0.0,2.0,6.0,4.0,5.0,1,3,4.0,2,1,5,2,,,0,0.0,,2.0,0.0,Germany,Low
20577,4,FRF2,36.0,45,Germany,0.45,0.176591,0.723409,3,0.0,0.0,0.0,6.0,6.0,6.0,0,3,3.0,3,1,2,1,2.0,4,0,0.0,,0.0,1.0,Germany,Low
20585,1,FRL0,35.0,,Germany,0.323,0.107369,0.538631,1,6.0,6.0,6.0,6.0,6.0,6.0,0,2,1.0,2,1,5,1,1.0,10,1,0.0,0.0,0.0,1.0,Germany,Low
20601,1,FRI1,40.0,62,Germany,0.68,0.441509,0.918491,1,6.0,0.0,0.0,12.0,12.0,12.0,2,3,3.0,2,1,2,2,0.0,4,0,0.0,0.0,0.0,1.0,Germany,Very High
20614,2,FRG0,35.0,35,Germany,0.722,0.5200119999999999,0.923988,1,2.0,0.0,2.0,8.0,6.0,7.0,2,3,3.0,2,1,2,2,1.0,6,0,0.0,,,0.0,Germany,Moderate
20629,4,FR10,65.0,51,Germany,0.002,-0.26238,0.26638,3,6.0,5.0,2.0,7.0,10.0,8.5,2,2,1.0,3,1,3,0,3.0,10,0,0.0,0.0,,0.0,Germany,High
20639,3,FR10,50.0,49,Germany,0.002,-0.26238,0.26638,2,6.0,6.0,6.0,6.0,6.0,6.0,0,2,3.0,3,1,3,3,3.0,10,0,0.0,,,0.0,Germany,Low
20642,3,FRI1,40.0,56,Germany,0.68,0.441509,0.918491,2,6.0,3.0,2.0,9.0,10.0,9.5,2,3,4.0,2,1,2,2,1.0,5,1,0.0,0.0,0.0,0.0,Germany,Very High
20654,3,FRF3,45.0,54,Germany,0.392,0.206338,0.577662,2,6.0,3.0,0.0,9.0,12.0,10.5,2,3,4.0,2,1,1,2,2.0,10,0,1.0,,,0.0,Germany,Very High
20677,2,FR10,50.0,64,Germany,0.002,-0.26238,0.26638,1,6.0,6.0,5.0,6.0,7.0,6.5,2,2,3.0,3,1,1,2,3.0,9,0,0.0,1.0,,0.0,Germany,Moderate
20685,1,FRK1,35.0,29,Germany,0.482,0.248604,0.7153959999999999,1,3.0,2.0,2.0,7.0,7.0,7.0,2,3,3.0,2,1,1,1,1.0,2,1,0.0,0.0,0.0,1.0,Germany,Moderate
20701,1,FRK2,40.0,56,Germany,0.423,0.169645,0.676355,1,2.0,2.0,0.0,6.0,8.0,7.0,2,3,3.0,2,1,3,2,1.0,9,0,0.0,1.0,,0.0,Germany,Moderate
20705,4,FR10,15.0,41,Germany,0.002,-0.26238,0.26638,3,1.0,0.0,0.0,7.0,7.0,7.0,2,2,2.0,3,1,0,2,2.0,1,1,0.0,,0.0,1.0,Germany,Moderate
20720,2,FRL0,32.0,31,Germany,0.323,0.107369,0.538631,1,1.0,0.0,0.0,7.0,7.0,7.0,2,2,1.0,2,1,1,2,2.0,1,1,0.0,0.0,0.0,1.0,Germany,Moderate
20760,1,FRC1,39.0,44,Germany,0.411,0.190468,0.631532,1,3.0,2.0,1.0,7.0,8.0,7.5,2,3,4.0,2,2,2,0,2.0,8,0,0.0,,0.0,0.0,Germany,High
20784,1,FRE2,45.0,31,Germany,0.209,-0.020839,0.438839,1,3.0,2.0,3.0,7.0,6.0,6.5,2,2,2.0,3,1,1,3,2.0,3,0,0.0,0.0,0.0,0.0,Germany,Moderate
20818,3,FRJ1,40.0,75,Germany,0.241,0.001244,0.480756,2,3.0,0.0,0.0,9.0,9.0,9.0,2,2,2.0,3,1,3,2,2.0,7,1,0.0,1.0,1.0,0.0,Germany,Very High
20849,2,FRL0,60.0,67,Germany,0.323,0.107369,0.538631,1,3.0,2.0,1.0,7.0,8.0,7.5,2,2,3.0,2,1,1,2,2.0,8,0,0.0,1.0,,0.0,Germany,High
20852,3,FRK2,35.0,57,Germany,0.423,0.169645,0.676355,2,3.0,0.0,0.0,9.0,9.0,9.0,2,3,4.0,2,1,4,3,2.0,10,1,0.0,,,1.0,Germany,Very High
20867,1,FRI3,35.0,32,Germany,0.598,0.381118,0.814882,1,4.0,2.0,2.0,8.0,8.0,8.0,2,3,4.0,2,1,2,1,0.0,2,0,0.0,,0.0,1.0,Germany,High
20873,2,FRI3,35.0,65,Germany,0.598,0.381118,0.814882,1,3.0,3.0,0.0,6.0,9.0,7.5,2,3,4.0,2,2,2,2,2.0,2,1,0.0,1.0,0.0,1.0,Germany,High
20877,3,FRK2,35.0,42,Germany,0.423,0.169645,0.676355,2,6.0,6.0,4.0,6.0,8.0,7.0,2,3,4.0,2,1,4,3,,8,1,1.0,,0.0,0.0,Germany,Moderate
20878,4,FRH0,45.0,59,Germany,0.873,0.618133,1.127867,3,2.0,0.0,0.0,8.0,8.0,8.0,2,3,2.0,2,2,3,1,3.0,2,0,0.0,1.0,,0.0,Germany,High
20895,1,FRK2,35.0,63,Germany,0.423,0.169645,0.676355,1,0.0,0.0,0.0,6.0,6.0,6.0,0,3,4.0,2,1,2,0,0.0,2,1,0.0,1.0,2.0,0.0,Germany,Low
20901,2,FRJ1,35.0,49,Germany,0.241,0.001244,0.480756,1,2.0,0.0,0.0,8.0,8.0,8.0,2,2,4.0,3,3,1,1,2.0,5,0,0.0,1.0,2.0,1.0,Germany,High
20934,3,FRF2,38.0,48,Germany,0.45,0.176591,0.723409,2,4.0,3.0,3.0,7.0,7.0,7.0,2,3,3.0,3,1,3,2,3.0,10,0,0.0,,,0.0,Germany,Moderate
20939,1,FRK2,39.0,41,Germany,0.423,0.169645,0.676355,1,4.0,0.0,3.0,10.0,7.0,8.5,2,3,2.0,2,1,3,2,1.0,4,0,0.0,,,1.0,Germany,High
20969,2,FRK2,40.0,63,Germany,0.423,0.169645,0.676355,1,2.0,2.0,0.0,6.0,8.0,7.0,2,3,3.0,2,1,0,0,2.0,2,0,0.0,1.0,0.0,0.0,Germany,Moderate
